Date,Time,Fold,Epoch,Training Loss
2024-12-18,00:59:07,10,18,0.07110773849234095
2024-12-18,00:59:20,10,19,0.06769417578267843
2024-12-18,00:59:31,10,20,0.06703092892217129
2024-12-18,00:59:43,11,1,0.24492013386540837
2024-12-18,00:59:56,11,2,0.13138780346120238
2024-12-18,01:00:07,11,3,0.11481372633027614
2024-12-18,01:00:17,11,4,0.10585991401746069
2024-12-18,01:00:29,11,5,0.10301059924106123
2024-12-18,01:00:39,11,6,0.10021298408548358
2024-12-18,01:00:49,11,7,0.09544022617140605
2024-12-18,01:01:02,11,8,0.0957317929795032
2024-12-18,01:01:12,11,9,0.09137810364575877
2024-12-18,01:01:22,11,10,0.08824388300799714
2024-12-18,01:01:31,11,11,0.08480857908725739
2024-12-18,01:01:43,11,12,0.08486396761470905
2024-12-18,01:01:52,11,13,0.082338520175507
2024-12-18,01:02:02,11,14,0.08082422240517072
2024-12-18,01:02:13,11,15,0.07916690534561552
2024-12-18,01:02:23,11,16,0.07807744949335052
2024-12-18,01:02:32,11,17,0.07516945077567011
2024-12-18,01:02:44,11,18,0.07616713497116762
2024-12-18,01:02:53,11,19,0.07614531682063175
2024-12-18,01:03:02,11,20,0.0738262358031446
2024-12-18,01:03:13,12,1,0.2671094737843746
2024-12-18,01:03:24,12,2,0.13992039841657836
2024-12-18,01:03:33,12,3,0.1210672602597323
2024-12-18,01:03:41,12,4,0.11570002221315238
2024-12-18,01:03:53,12,5,0.11009520217001989
2024-12-18,01:04:03,12,6,0.10395018315785855
2024-12-18,01:04:13,12,7,0.1002428197838564
2024-12-18,01:04:23,12,8,0.09982416992168228
2024-12-18,01:04:36,12,9,0.09571357596962439
2024-12-18,01:04:46,12,10,0.096368974596305
2024-12-18,01:04:56,12,11,0.09196871303572528
2024-12-18,01:05:08,12,12,0.09100606322490694
2024-12-18,01:05:18,12,13,0.08974278462710887
2024-12-18,01:05:27,12,14,0.0859706359619692
2024-12-18,01:05:40,12,15,0.08474993556049625
2024-12-18,01:05:49,12,16,0.08447019001587314
2024-12-18,01:05:59,12,17,0.08280794230541408
2024-12-18,01:06:09,12,18,0.0805959475030972
2024-12-18,01:06:21,12,19,0.07750238729296703
2024-12-18,01:06:30,12,20,0.0785630195633902
2024-12-18,01:06:47,13,1,0.27824583603987935
2024-12-18,01:06:56,13,2,0.13762573576276022
2024-12-18,01:07:06,13,3,0.11565301134149512
2024-12-18,01:07:15,13,4,0.11153273944581471
2024-12-18,01:07:28,13,5,0.10466223145300292
2024-12-18,01:07:37,13,6,0.1043422079963275
2024-12-18,01:07:47,13,7,0.09827684456973819
2024-12-18,01:07:59,13,8,0.09591124549426858
2024-12-18,01:08:08,13,9,0.09388896380575337
2024-12-18,01:08:17,13,10,0.09218514513181811
2024-12-18,01:08:26,13,11,0.09096403394633303
2024-12-18,01:08:39,13,12,0.08749483087557529
2024-12-18,01:08:48,13,13,0.08816125045016965
2024-12-18,01:08:57,13,14,0.083892659816566
2024-12-18,01:09:09,13,15,0.08230478550053104
2024-12-18,01:09:19,13,16,0.08094749341091201
2024-12-18,01:09:29,13,17,0.08103682704875294
2024-12-18,01:09:41,13,18,0.08056782843663066
2024-12-18,01:09:51,13,19,0.07810593418426896
2024-12-18,01:10:02,13,20,0.07568499493134147
