Date,Time,Fold,Epoch,Training Loss
2025-01-02,12:37:54,30,9,0.0609133677306295
2025-01-02,12:40:37,30,10,0.06030152977263571
2025-01-02,12:43:22,31,1,0.10011312663433461
2025-01-02,12:46:05,31,2,0.07460015550133957
2025-01-02,12:48:40,31,3,0.06949682122891469
2025-01-02,12:51:21,31,4,0.06698560489212269
2025-01-02,12:54:00,31,5,0.0654797918963903
2025-01-02,12:56:40,31,6,0.06455138456503623
2025-01-02,12:59:18,31,7,0.06360839260807616
2025-01-02,13:01:51,31,8,0.06289728554444358
2025-01-02,13:04:36,31,9,0.06240625843659311
2025-01-02,13:07:08,31,10,0.06176738374180003
2025-01-02,13:10:03,32,1,0.09687842764572002
2025-01-02,13:12:35,32,2,0.07369925939359487
2025-01-02,13:15:16,32,3,0.06948560850152642
2025-01-02,13:17:58,32,4,0.06722661312311548
2025-01-02,13:20:37,32,5,0.06573396941587922
2025-01-02,13:23:19,32,6,0.06446506260525438
2025-01-02,13:25:53,32,7,0.06328482642351893
2025-01-02,13:28:32,32,8,0.06286956774000611
2025-01-02,13:30:59,32,9,0.06229822224539443
2025-01-02,13:33:42,32,10,0.06149128795468266
2025-01-02,13:36:24,33,1,0.10089566807508443
2025-01-02,13:39:02,33,2,0.07473490472024688
2025-01-02,13:41:38,33,3,0.07004804745145372
2025-01-02,13:44:13,33,4,0.06756055439153687
2025-01-02,13:46:52,33,5,0.06602997145547213
2025-01-02,13:49:24,33,6,0.06422231287117673
2025-01-02,13:52:07,33,7,0.06393363729995265
2025-01-02,13:54:42,33,8,0.06276372193952277
2025-01-02,13:57:23,33,9,0.06232735786423216
2025-01-02,13:59:58,33,10,0.06184074602161229
2025-01-02,14:02:46,34,1,0.09648924233267976
2025-01-02,14:05:24,34,2,0.07285506448546653
2025-01-02,14:07:58,34,3,0.06773316181213698
2025-01-02,14:10:38,34,4,0.0655249664716535
2025-01-02,14:13:11,34,5,0.06416397630108397
2025-01-02,14:15:55,34,6,0.06313008928780828
2025-01-02,14:18:32,34,7,0.06189405344239081
2025-01-02,14:21:15,34,8,0.06150664485960871
2025-01-02,14:23:54,34,9,0.060806883046974305
2025-01-02,14:26:30,34,10,0.06036155295601607
