Date,Time,Fold,Epoch,Training Loss
2024-12-19,01:32:23,8,12,0.39898401394908467
2024-12-19,01:32:36,8,13,0.7811122782942321
2024-12-19,01:32:48,8,14,1.1406016839031041
2024-12-19,01:32:59,8,15,1.3748527218735815
2024-12-19,01:33:12,8,16,0.5723988895095512
2024-12-19,01:33:23,8,17,0.4573860447650901
2024-12-19,01:33:34,8,18,0.6499533519059549
2024-12-19,01:33:46,8,19,0.46481778441820787
2024-12-19,01:33:58,8,20,0.3629689478885569
2024-12-19,01:34:13,9,1,0.6224460979600535
2024-12-19,01:34:27,9,2,0.42207927587472016
2024-12-19,01:34:40,9,3,0.5624694656859884
2024-12-19,01:34:53,9,4,0.8147012882485061
2024-12-19,01:35:06,9,5,0.45154047273179193
2024-12-19,01:35:18,9,6,0.5149851246902468
2024-12-19,01:35:31,9,7,0.5805507824303506
2024-12-19,01:35:43,9,8,0.26180495926811176
2024-12-19,01:35:55,9,9,0.5263468867538764
2024-12-19,01:36:09,9,10,0.646746898205588
2024-12-19,01:36:21,9,11,1.0211415137672832
2024-12-19,01:36:33,9,12,2.06977626890327
2024-12-19,01:36:44,9,13,1.0222369404848688
2024-12-19,01:36:57,9,14,0.6914304564736895
2024-12-19,01:37:11,9,15,2.398450134318059
2024-12-19,01:37:23,9,16,1.8636837629581418
2024-12-19,01:37:34,9,17,0.8056627674869858
2024-12-19,01:37:47,9,18,1.1228546957611016
2024-12-19,01:38:00,9,19,0.5115460149736425
2024-12-19,01:38:14,9,20,0.7097379680348029
2024-12-19,01:38:28,10,1,0.6297881177392243
2024-12-19,01:38:39,10,2,0.41824855348272505
2024-12-19,01:38:51,10,3,0.22981015526065426
2024-12-19,01:39:02,10,4,0.16727113343940667
2024-12-19,01:39:13,10,5,0.22570188047982612
2024-12-19,01:39:26,10,6,0.7344375259280362
2024-12-19,01:39:37,10,7,0.4744297473496476
2024-12-19,01:39:48,10,8,0.40136323162762105
2024-12-19,01:40:01,10,9,1.4481077287464263
2024-12-19,01:40:14,10,10,1.191087003836672
2024-12-19,01:40:28,10,11,0.35587298696817354
2024-12-19,01:40:40,10,12,0.3591469262921533
2024-12-19,01:40:52,10,13,0.8753719438127306
2024-12-19,01:41:06,10,14,0.3541399783378046
2024-12-19,01:41:18,10,15,0.2772823103937866
2024-12-19,01:41:30,10,16,0.2340744643139379
2024-12-19,01:41:44,10,17,0.9391685570521284
2024-12-19,01:41:56,10,18,0.7341013634321427
2024-12-19,01:42:10,10,19,0.5454236095019047
2024-12-19,01:42:22,10,20,0.7496837951936001
2024-12-19,01:42:36,11,1,1.0116657424277515
2024-12-19,01:42:49,11,2,0.7054046724111803
2024-12-19,01:43:01,11,3,0.3491707552825251
2024-12-19,01:43:14,11,4,0.8032288857685622
2024-12-19,01:43:26,11,5,1.1572648603108622
2024-12-19,01:43:38,11,6,0.7200059682611496
2024-12-19,01:43:51,11,7,0.6612839647438578
2024-12-19,01:44:01,11,8,0.8258676447935642
2024-12-19,01:44:13,11,9,0.5834032863618867
2024-12-19,01:44:27,11,10,1.6593800910217789
2024-12-19,01:44:38,11,11,0.7689601187423993
2024-12-19,01:44:49,11,12,1.3017524326200127
2024-12-19,01:45:02,11,13,0.8499317455035384
2024-12-19,01:45:12,11,14,0.4668638587959351
2024-12-19,01:45:23,11,15,0.4838874841008776
2024-12-19,01:45:35,11,16,0.8978733479415858
2024-12-19,01:45:46,11,17,0.7885592451178899
2024-12-19,01:45:58,11,18,0.4983166481017746
2024-12-19,01:46:11,11,19,0.36952173461516696
2024-12-19,01:46:23,11,20,0.8131022948931943
2024-12-19,01:46:39,12,1,0.5789279427043835
2024-12-19,01:46:51,12,2,0.5001959422426879
2024-12-19,01:47:02,12,3,0.8060306084727304
2024-12-19,01:47:16,12,4,0.34807890181281276
2024-12-19,01:47:27,12,5,0.31159083750830235
2024-12-19,01:47:38,12,6,0.8423348025442478
2024-12-19,01:47:52,12,7,8.088620913703227
2024-12-19,01:48:03,12,8,2.4272679257750784
2024-12-19,01:48:14,12,9,1.0512700114941211
2024-12-19,01:48:26,12,10,0.7018779901482216
2024-12-19,01:48:37,12,11,1.2067656901258519
2024-12-19,01:48:48,12,12,0.8838836268175557
2024-12-19,01:49:01,12,13,0.769474579679498
2024-12-19,01:49:13,12,14,0.6975600720484317
2024-12-19,01:49:26,12,15,0.44516152108634455
2024-12-19,01:49:36,12,16,0.8369740938324713
2024-12-19,01:49:47,12,17,0.5885563243791357
2024-12-19,01:50:00,12,18,0.7620387655224728
2024-12-19,01:50:11,12,19,0.38623458662395116
2024-12-19,01:50:22,12,20,0.6859567783876187
2024-12-19,01:50:40,13,1,0.5248096064042574
2024-12-19,01:50:51,13,2,0.2625109772057672
2024-12-19,01:51:03,13,3,0.9210888856629283
2024-12-19,01:51:16,13,4,0.6662549224845593
2024-12-19,01:51:28,13,5,0.4114365370659813
2024-12-19,01:51:41,13,6,0.3995135525862376
2024-12-19,01:51:53,13,7,0.826622838005501
2024-12-19,01:52:06,13,8,1.500856178092189
2024-12-19,01:52:20,13,9,2.3699189784432746
2024-12-19,01:52:33,13,10,0.754424458785468
2024-12-19,01:52:46,13,11,0.4522359479114274
2024-12-19,01:53:00,13,12,0.5442412839515806
2024-12-19,01:53:12,13,13,0.5277886807315075
2024-12-19,01:53:26,13,14,0.4047977830963219
2024-12-19,01:53:39,13,15,0.92311858153696
2024-12-19,01:53:51,13,16,0.4649319660115836
2024-12-19,01:54:06,13,17,0.4100391260142267
2024-12-19,01:54:18,13,18,0.6078801257912987
2024-12-19,01:54:31,13,19,0.49283571179611907
2024-12-19,01:54:42,13,20,0.38640115216281556
